29bdf4609909   edge-broker           0.26%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.42%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.26%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.63%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.00%     0B / 0B               0.00%     0B / 0B         0B / 0B       0
29bdf4609909   edge-broker           0.29%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB   0B / 27.3MB   43
